p-variable	p-treatment	p-interaction	slope	adjusted.p-variable	adjusted.p-treatment	adjusted.p-interaction
Absiella argi	0.241502088137551	0.946830629586275	0.943193751150031	-1.58169059826982e-05	0.723205067817084	0.999805266076656	0.999879187292039
Absiella sp. 9CBEGH2	0.443058299118399	0.955770921883707	0.855196694471103	-1.62840753220744e-05	0.80685387500002	0.999805266076656	0.999879187292039
Acaryochloris marina	0.479587289228026	0.543213508326124	0.320751511695392	1.03973413175387e-05	0.822953428073285	0.999805266076656	0.999879187292039
Acetoanaerobium sticklandii	0.0144476541890989	0.221819642216408	0.256691869411046	-3.46339757704063e-05	0.631113850123356	0.999805266076656	0.999879187292039
Acetobacter aceti	0.518947834776722	0.496022712604465	0.488702296217332	-1.17856571777744e-05	0.831130889765291	0.999805266076656	0.999879187292039
Acetobacter ascendens	0.342357374857949	0.527278973804993	0.519352803595006	-1.37918123497404e-05	0.762385960015973	0.999805266076656	0.999879187292039
Acetobacter ghanensis	0.0631352966893164	0.833650905090004	0.960651447561332	-3.34449493326981e-05	0.651306033458903	0.999805266076656	0.999879187292039
Acetobacter orientalis	0.685581231356114	0.682984676640366	0.965884491254863	-5.67025052260938e-06	0.897763069925755	0.999805266076656	0.999879187292039
Acetobacter pasteurianus	0.0699811834096987	0.217947669542142	0.393326808359481	-2.57899364786004e-05	0.65437761914533	0.999805266076656	0.999879187292039
Acetobacter persici	0.648902760597133	0.557984501627872	0.66975640048597	-5.91474820688684e-06	0.887451167174918	0.999805266076656	0.999879187292039
Acetobacter senegalensis	0.666763978505897	0.265206462303258	0.510639154187165	-7.25584422593278e-06	0.88913361053205	0.999805266076656	0.999879187292039
Acetobacter sp. KACC 21233	0.87702940689108	0.826067212926924	0.975002246443088	-2.38841058571022e-06	0.966597859635095	0.999805266076656	0.999879187292039
Acetobacter tropicalis	0.171059733600125	0.782271900802565	0.703231885796149	-2.70286744943626e-05	0.700110456074737	0.999805266076656	0.999879187292039
