p-variable	slope	adjusted.p-variable
Absiella argi	0.20566171036452	6.79888805328125e-05	0.999924801619452
Absiella sp. 9CBEGH2	0.261887918902247	9.55814247603632e-05	0.999924801619452
Acaryochloris marina	0.883539409036178	8.37636872383093e-06	0.999924801619452
Acetoanaerobium sticklandii	0.851370864440221	-1.04339365946986e-05	0.999924801619452
Acetobacter aceti	0.585018906766099	-4.28115881052172e-05	0.999924801619452
Acetobacter ascendens	0.0851423864412605	0.000108699779871595	0.999924801619452
Acetobacter ghanensis	0.804177833927128	1.83688380927309e-05	0.999924801619452
Acetobacter orientalis	0.66953832557478	2.5958852123182e-05	0.999924801619452
Acetobacter pasteurianus	0.412389930868374	5.75117620421714e-05	0.999924801619452
Acetobacter persici	0.93656103364049	-4.29066763634001e-06	0.999924801619452
Acetobacter senegalensis	0.860339402714483	-1.35540229962449e-05	0.999924801619452
Acetobacter sp. KACC 21233	0.72908194620401	2.23842502723419e-05	0.999924801619452
Acetobacter tropicalis	0.813865854093294	1.85484231354949e-05	0.999924801619452
Acetobacteraceae bacterium	0.744582115437952	2.61013556251108e-05	0.999924801619452
Acetobacterium sp. KB-1	0.992148918764861	4.30013012297681e-07	0.999924801619452
Acetobacterium woodii	0.46940758540221	2.97570095372417e-05	0.999924801619452
Acetohalobium arabaticum	0.947101846790969	-2.84720427565173e-06	0.999924801619452
Acetomicrobium mobile	0.953757370597097	-3.46000044988616e-06	0.999924801619452
Acholeplasma axanthum	0.495777449045873	4.27103451012234e-05	0.999924801619452
Acholeplasma brassicae	0.36266843203649	7.25248565392069e-05	0.999924801619452
Acholeplasma hippikon	0.667658342165164	-2.29132145425533e-05	0.999924801619452
Acholeplasma laidlawii	0.640793735065341	3.57467214227676e-05	0.999924801619452
Acholeplasma oculi	0.924046450976156	6.04746407041054e-06	0.999924801619452
Acholeplasma palmae	0.505891380054843	-3.82792886488222e-05	0.999924801619452
Achromobacter denitrificans	0.927827540882767	4.85844924137095e-06	0.999924801619452
Achromobacter insolitus	0.973001878875242	1.90189820037695e-06	0.999924801619452
Achromobacter ruhlandii	0.0192753437707775	0.000223340959095954	0.999924801619452
Achromobacter sp. AONIH1	0.865385638570237	-9.01027339557069e-06	0.999924801619452
Achromobacter sp. B7	0.899585226537751	7.27258509142594e-06	0.999924801619452
Achromobacter sp. MFA1 R4	0.409862577173076	4.94890348062056e-05	0.999924801619452
Achromobacter spanius	0.41381778050131	4.25779406927127e-05	0.999924801619452
Achromobacter xylosoxidans	0.982757976422932	1.29459874530197e-06	0.999924801619452
Acidaminococcus fermentans	0.856010434972837	9.22910276102037e-06	0.999924801619452
Acidaminococcus intestini	0.23772079104127	0.000105726175994242	0.999924801619452
Acidianus brierleyi	0.494350183964202	4.89497215221121e-05	0.999924801619452
Acidianus manzaensis	0.988065756261273	-8.82938593871031e-07	0.999924801619452
Acidianus sulfidivorans	0.556483771435176	4.33943123809555e-05	0.999924801619452
Acidibrevibacterium fodinaquatile	0.56379388001714	3.77606138002435e-05	0.999924801619452
Acidiferrobacter sp. SPIII_3	0.854629235323199	1.00562352893349e-05	0.999924801619452
Acidihalobacter ferrooxidans	0.41580571228218	5.40175631639963e-05	0.999924801619452
Acidihalobacter prosperus	0.590190208264181	3.2869017449381e-05	0.999924801619452
Acidilobus saccharovorans	0.108112763790869	0.000156474283354942	0.999924801619452
Acidilobus sp. 7A	0.045907697159099	0.000140080442320581	0.999924801619452
Acidimicrobium ferrooxidans	0.513265208842492	-5.64963006980212e-05	0.999924801619452
Acidiphilium cryptum	0.122738332636993	-0.000138391856143961	0.999924801619452
Acidiphilium multivorum	0.716934518536616	2.97514803520221e-05	0.999924801619452
Acidipropionibacterium acidipropionici	0.467271160964316	4.94992706959714e-05	0.999924801619452
Acidipropionibacterium jensenii	0.943086745630034	-4.37733153838358e-06	0.999924801619452
Acidipropionibacterium virtanenii	0.577797268712746	-3.29323505294661e-05	0.999924801619452
Acidisarcina polymorpha	0.228000320862336	-5.59935777587497e-05	0.999924801619452
Acidithiobacillus caldus	0.131716106828638	9.41371041208843e-05	0.999924801619452
Acidithiobacillus ferrivorans	0.748795855464161	2.0182092231357e-05	0.999924801619452
Acidithiobacillus ferrooxidans	0.768981212468882	-2.47861767958012e-05	0.999924801619452
Acidithiobacillus thiooxidans	0.24986396000956	7.47004753817889e-05	0.999924801619452
Acidobacterium capsulatum	0.681020088515692	2.60301486029709e-05	0.999924801619452
Acidothermus cellulolyticus	0.940325008308726	-3.00663052956595e-06	0.999924801619452
Acidovorax avenae	0.668900321343553	-2.48658844295262e-05	0.999924801619452
Acidovorax carolinensis	0.464514855947077	4.35727738905066e-05	0.999924801619452
Acidovorax cattleyae	0.660626724102045	-2.95839296683286e-05	0.999924801619452
Acidovorax citrulli	0.856966018222438	-1.3283790153107e-05	0.999924801619452
Acidovorax ebreus	0.819714287523851	1.76038483200838e-05	0.999924801619452
Acidovorax sp. 1608163	0.408996629481695	-3.7312429294039e-05	0.999924801619452
Acidovorax sp. HDW3	0.10788130767562	0.000123621663214784	0.999924801619452
Acidovorax sp. JS42	0.642996021000874	-3.76704711546056e-05	0.999924801619452
Acidovorax sp. KKS102	0.507367058994409	4.33477956703583e-05	0.999924801619452
Acidovorax sp. RAC01	0.353807675206208	6.81284369366476e-05	0.999924801619452
Acidovorax sp. T1	0.513745997658589	4.5956780771752e-05	0.999924801619452
Aciduliprofundum boonei	0.567175589497933	-3.74930872713084e-05	0.999924801619452
Acinetobacter baumannii	0.91097124321583	-5.33389118953491e-06	0.999924801619452
Acinetobacter baylyi	0.620876659874815	-3.17448588014678e-05	0.999924801619452
Acinetobacter bereziniae	0.609647273937805	2.96453285777618e-05	0.999924801619452
Acinetobacter calcoaceticus	0.818039351276979	-1.22082235737732e-05	0.999924801619452
Acinetobacter chinensis	0.94114182312188	-6.04050456953621e-06	0.999924801619452
Acinetobacter cumulans	0.929365332185578	6.47113371168467e-06	0.999924801619452
Acinetobacter defluvii	0.978060822302138	-1.67363903789779e-06	0.999924801619452
Acinetobacter dispersus	0.544194646032286	-4.00678353930959e-05	0.999924801619452
Acinetobacter equi	0.960157154010587	-3.56554378359451e-06	0.999924801619452
Acinetobacter guillouiae	0.118256502660943	9.0746755670301e-05	0.999924801619452
Acinetobacter gyllenbergii	0.631283396101268	-2.55982693248154e-05	0.999924801619452
Acinetobacter haemolyticus	0.262095502391625	6.22680300569382e-05	0.999924801619452
Acinetobacter indicus	0.662136165125296	-2.11083988469685e-05	0.999924801619452
Acinetobacter johnsonii	0.324234860829001	4.66295117671506e-05	0.999924801619452
Acinetobacter junii	0.368695383973297	5.94469924038704e-05	0.999924801619452
Acinetobacter larvae	0.461817681735902	-3.91489558111927e-05	0.999924801619452
Acinetobacter lwoffii	0.670522904253711	2.42751501381463e-05	0.999924801619452
Acinetobacter nosocomialis	0.848537511684397	1.2486672858456e-05	0.999924801619452
Acinetobacter oleivorans	0.788836000099641	-1.92291926242919e-05	0.999924801619452
Acinetobacter pittii	0.909026005324537	6.53295099671093e-06	0.999924801619452
Acinetobacter radioresistens	0.745289466609118	-1.55425499622678e-05	0.999924801619452
Acinetobacter schindleri	0.554064520668845	-3.45789960260601e-05	0.999924801619452
Acinetobacter soli	0.580739223460923	3.29278746487905e-05	0.999924801619452
Acinetobacter sp. 185	0.698869348663302	2.88576644383344e-05	0.999924801619452
Acinetobacter sp. 323-1	0.207835415694177	6.22445474387194e-05	0.999924801619452
Acinetobacter sp. ACNIH1	0.836236266265861	1.18778902215084e-05	0.999924801619452
Acinetobacter sp. ACNIH2	0.278808809968835	7.661272309315e-05	0.999924801619452
Acinetobacter sp. LoGeW2-3	0.329415631197209	6.61755685273977e-05	0.999924801619452
Acinetobacter sp. NCu2D-2	0.338389919335679	5.48264523198305e-05	0.999924801619452
Acinetobacter sp. TGL-Y2	0.75998892704617	1.94986792214714e-05	0.999924801619452
Acinetobacter sp. TTH0-4	0.541341088078329	4.42215775474348e-05	0.999924801619452
Acinetobacter sp. WCHA45	0.655608081644105	-3.35655797200295e-05	0.999924801619452
Acinetobacter sp. WCHA55	0.702562856854501	-2.67618286156434e-05	0.999924801619452
Acinetobacter sp. WCHAc010034	0.473384998790984	4.89861268302496e-05	0.999924801619452
Acinetobacter sp. dk386	0.633687567389034	-2.62479865176935e-05	0.999924801619452
Acinetobacter tandoii	0.724402982453192	-3.0765888713001e-05	0.999924801619452
Acinetobacter towneri	0.598239791677016	4.65095720245328e-05	0.999924801619452
Acinetobacter ursingii	0.290347810772306	5.28819860081184e-05	0.999924801619452
Acinetobacter venetianus	0.611552444817332	2.56006922617792e-05	0.999924801619452
Acinetobacter wuhouensis	0.465680121214326	4.45916897175306e-05	0.999924801619452
Actinoalloteichus hoggarensis	0.850338064172856	-1.47915426381142e-05	0.999924801619452
Actinoalloteichus hymeniacidonis	0.405451083585709	-4.15905654482694e-05	0.999924801619452
Actinobacillus delphinicola	0.182335693450157	-7.56074015138405e-05	0.999924801619452
Actinobacillus equuli	0.127761761517846	8.95155045842554e-05	0.999924801619452
Actinobacillus indolicus	0.736660102926901	2.60819203395488e-05	0.999924801619452
Actinobacillus pleuropneumoniae	0.526229958525612	3.1905155039729e-05	0.999924801619452
Actinobacillus porcitonsillarum	0.737880518133009	1.94337313538672e-05	0.999924801619452
Actinobacillus succinogenes	0.397111654586095	4.53051405229595e-05	0.999924801619452
Actinobacillus suis	0.802564749210638	1.76875039424075e-05	0.999924801619452
Actinobacteria bacterium IMCC26077	0.135708199409277	0.000146322709371547	0.999924801619452
Actinobacteria bacterium IMCC26103	0.796347762930855	-1.89056758316502e-05	0.999924801619452
Actinobacteria bacterium IMCC26256	0.842742225497328	1.23821126274546e-05	0.999924801619452
Actinobacteria bacterium YIM 96077	0.939613018385112	3.91480967399359e-06	0.999924801619452
Actinobaculum sp. 313	0.722479766074787	1.75288102278027e-05	0.999924801619452
