p-variable	slope	adjusted.p-variable
Absiella argi	0.0552557990599452	3.43188422568028e-05	0.997960142112915
Absiella sp. 9CBEGH2	0.193838133636088	3.74369335096596e-05	0.997960142112915
Acaryochloris marina	0.782155853812186	-5.36573632294222e-06	0.997960142112915
Acetoanaerobium sticklandii	0.483346328092449	1.3197447292125e-05	0.997960142112915
Acetobacter aceti	0.989915420887012	3.37358526106513e-07	0.998562099852201
Acetobacter ascendens	0.114300491521617	3.39954875891708e-05	0.997960142112915
Acetobacter ghanensis	0.743402289341372	8.23058324887252e-06	0.997960142112915
Acetobacter orientalis	0.698474059928069	8.00228888177257e-06	0.997960142112915
Acetobacter pasteurianus	0.446623281429538	1.81449611539613e-05	0.997960142112915
Acetobacter persici	0.693163642901498	7.21186600991663e-06	0.997960142112915
Acetobacter senegalensis	0.821570205572226	-5.89773296817686e-06	0.997960142112915
Acetobacter sp. KACC 21233	0.247264759582236	2.51094260557904e-05	0.997960142112915
Acetobacter tropicalis	0.613179830937303	1.34975893242828e-05	0.997960142112915
Acetobacteraceae bacterium	0.743792526827252	8.89034570815049e-06	0.997960142112915
Acetobacterium sp. KB-1	0.323442797009287	1.45211997871553e-05	0.997960142112915
Acetobacterium woodii	0.11039710543534	2.18905112040112e-05	0.997960142112915
Acetohalobium arabaticum	0.469359412534842	1.04922463745741e-05	0.997960142112915
Acetomicrobium mobile	0.822020483852641	4.55504618384348e-06	0.997960142112915
Acholeplasma axanthum	0.242342760981664	2.46874353431489e-05	0.997960142112915
Acholeplasma brassicae	0.327389172340729	2.64615401223775e-05	0.997960142112915
Acholeplasma hippikon	0.95591526935494	1.00326640161151e-06	0.997960142112915
Acholeplasma laidlawii	0.418144815974168	2.09766366960344e-05	0.997960142112915
Acholeplasma oculi	0.559412612345389	1.25333034539481e-05	0.997960142112915
Acholeplasma palmae	0.753546762193305	6.15306432854085e-06	0.997960142112915
Achromobacter denitrificans	0.801285154472576	4.58120355724127e-06	0.997960142112915
Achromobacter insolitus	0.542074091449414	1.15935428895483e-05	0.997960142112915
Achromobacter ruhlandii	0.0272819587987409	7.19114078356263e-05	0.997960142112915
Achromobacter sp. AONIH1	0.944085855299069	-1.26593537824945e-06	0.997960142112915
Achromobacter sp. B7	0.756857068754656	6.05408642261322e-06	0.997960142112915
Achromobacter sp. MFA1 R4	0.453587093614834	1.52962421240721e-05	0.997960142112915
Achromobacter spanius	0.171130810106479	2.39477215121745e-05	0.997960142112915
Achromobacter xylosoxidans	0.581535779375639	1.11785840512071e-05	0.997960142112915
Acidaminococcus fermentans	0.503758519288299	1.15022007533001e-05	0.997960142112915
Acidaminococcus intestini	0.189814648273465	3.97449160783892e-05	0.997960142112915
Acidianus brierleyi	0.196435139050729	3.1074255555547e-05	0.997960142112915
Acidianus manzaensis	0.637769918886809	9.41686882880062e-06	0.997960142112915
Acidianus sulfidivorans	0.253786156133103	2.83442844408049e-05	0.997960142112915
Acidibrevibacterium fodinaquatile	0.382515060573963	1.93207960987446e-05	0.997960142112915
Acidiferrobacter sp. SPIII_3	0.998239271430844	4.11366469403911e-08	0.999138100236383
Acidihalobacter ferrooxidans	0.544144096883611	1.37076595023895e-05	0.997960142112915
Acidihalobacter prosperus	0.392176021806803	1.76598347153904e-05	0.997960142112915
Acidilobus saccharovorans	0.163190712477522	4.63713459900371e-05	0.997960142112915
Acidilobus sp. 7A	0.127362215427379	3.68666281713812e-05	0.997960142112915
Acidimicrobium ferrooxidans	0.803745907507022	7.31552203409609e-06	0.997960142112915
Acidiphilium cryptum	0.095542201580117	-5.05662920913074e-05	0.997960142112915
Acidiphilium multivorum	0.605448638583589	1.43748180938696e-05	0.997960142112915
Acidipropionibacterium acidipropionici	0.218475548706588	2.81976217048639e-05	0.997960142112915
Acidipropionibacterium jensenii	0.379375919311718	1.81725708448556e-05	0.997960142112915
Acidipropionibacterium virtanenii	0.815487947233769	4.69857881443511e-06	0.997960142112915
Acidisarcina polymorpha	0.419025980897899	-1.28366148369343e-05	0.997960142112915
Acidithiobacillus caldus	0.0921265306972459	3.55324801208826e-05	0.997960142112915
Acidithiobacillus ferrivorans	0.983447500031974	-4.44360641124619e-07	0.997960142112915
Acidithiobacillus ferrooxidans	0.420177761440102	2.2979091052454e-05	0.997960142112915
Acidithiobacillus thiooxidans	0.101572381429405	3.56496434982345e-05	0.997960142112915
Acidobacterium capsulatum	0.632940965528803	1.0262455203886e-05	0.997960142112915
Acidothermus cellulolyticus	0.756141446662143	-4.23122196333882e-06	0.997960142112915
Acidovorax avenae	0.983466784647718	4.09776584914071e-07	0.997960142112915
Acidovorax carolinensis	0.811558529894408	4.84322865299231e-06	0.997960142112915
Acidovorax cattleyae	0.94431498476643	1.60069194190073e-06	0.997960142112915
Acidovorax citrulli	0.797847480917277	6.40739676024019e-06	0.997960142112915
Acidovorax ebreus	0.831457899824633	-5.58177359886755e-06	0.997960142112915
Acidovorax sp. 1608163	0.9329433742588	-1.29897412289485e-06	0.997960142112915
Acidovorax sp. HDW3	0.325957595324035	2.60206672860741e-05	0.997960142112915
Acidovorax sp. JS42	0.603222808031916	-1.43351169232818e-05	0.997960142112915
Acidovorax sp. KKS102	0.645804229701888	1.02244714072794e-05	0.997960142112915
Acidovorax sp. RAC01	0.325978090665147	2.44803593004592e-05	0.997960142112915
Acidovorax sp. T1	0.469976933448848	1.72490585301564e-05	0.997960142112915
