p-variable	slope	adjusted.p-variable
Absiella argi	0.205661710364521	6.79888805328124e-05	0.999924801619451
Absiella sp. 9CBEGH2	0.261887918902248	9.55814247603629e-05	0.999924801619451
Acaryochloris marina	0.883539409036179	8.37636872383087e-06	0.999924801619451
Acetoanaerobium sticklandii	0.85137086444022	-1.04339365946987e-05	0.999924801619451
Acetobacter aceti	0.585018906766099	-4.28115881052172e-05	0.999924801619451
Acetobacter ascendens	0.0851423864412607	0.000108699779871595	0.999924801619451
Acetobacter ghanensis	0.804177833927129	1.83688380927308e-05	0.999924801619451
Acetobacter orientalis	0.669538325574781	2.59588521231819e-05	0.999924801619451
Acetobacter pasteurianus	0.412389930868374	5.75117620421713e-05	0.999924801619451
Acetobacter persici	0.93656103364049	-4.29066763633999e-06	0.999924801619451
Acetobacter senegalensis	0.860339402714482	-1.3554022996245e-05	0.999924801619451
Acetobacter sp. KACC 21233	0.729081946204011	2.23842502723418e-05	0.999924801619451
Acetobacter tropicalis	0.813865854093295	1.85484231354949e-05	0.999924801619451
Acetobacteraceae bacterium	0.744582115437953	2.61013556251107e-05	0.999924801619451
Acetobacterium sp. KB-1	0.992148918764863	4.30013012297588e-07	0.999924801619451
Acetobacterium woodii	0.469407585402211	2.97570095372416e-05	0.999924801619451
Acetohalobium arabaticum	0.947101846790968	-2.84720427565179e-06	0.999924801619451
Acetomicrobium mobile	0.953757370597096	-3.46000044988625e-06	0.999924801619451
Acholeplasma axanthum	0.495777449045874	4.27103451012233e-05	0.999924801619451
Acholeplasma brassicae	0.36266843203649	7.25248565392068e-05	0.999924801619451
Acholeplasma hippikon	0.667658342165163	-2.29132145425534e-05	0.999924801619451
Acholeplasma laidlawii	0.640793735065342	3.57467214227676e-05	0.999924801619451
Acholeplasma oculi	0.924046450976157	6.04746407041051e-06	0.999924801619451
Acholeplasma palmae	0.505891380054843	-3.82792886488222e-05	0.999924801619451
Achromobacter denitrificans	0.927827540882768	4.85844924137088e-06	0.999924801619451
Achromobacter insolitus	0.973001878875243	1.90189820037688e-06	0.999924801619451
Achromobacter ruhlandii	0.0192753437707775	0.000223340959095954	0.999924801619451
Achromobacter sp. AONIH1	0.865385638570236	-9.01027339557072e-06	0.999924801619451
Achromobacter sp. B7	0.899585226537751	7.27258509142589e-06	0.999924801619451
Achromobacter sp. MFA1 R4	0.409862577173077	4.94890348062055e-05	0.999924801619451
Achromobacter spanius	0.413817780501311	4.25779406927126e-05	0.999924801619451
Achromobacter xylosoxidans	0.982757976422932	1.29459874530191e-06	0.999924801619451
Acidaminococcus fermentans	0.856010434972838	9.22910276102028e-06	0.999924801619451
Acidaminococcus intestini	0.237720791041271	0.000105726175994242	0.999924801619451
Acidianus brierleyi	0.494350183964202	4.89497215221121e-05	0.999924801619451
Acidianus manzaensis	0.988065756261273	-8.82938593870998e-07	0.999924801619451
