p-variable	slope	adjusted.p-variable
Absiella argi	0.430860569402669	-0.0334724835274184	0.737693507815796
Absiella sp. 9CBEGH2	0.430293030201908	-0.036762580988161	0.737693507815796
Acaryochloris marina	0.0431059557997879	0.0749798253788077	0.441726234527819
Acetoanaerobium sticklandii	0.804703843033793	-0.0112541696858415	0.937247267305495
Acetobacter aceti	0.775085799328068	0.013514500364603	0.924646248694012
Acetobacter ascendens	0.27962088642943	0.0564606201189502	0.643275506742713
Acetobacter ghanensis	0.271530738163044	0.062976491078685	0.640294469780786
Acetobacter orientalis	0.0664147970427248	0.0875557975778705	0.451492298453862
Acetobacter pasteurianus	0.0784087683177575	0.0897484207847165	0.467290894827132
Acetobacter persici	0.689862027564225	0.0239929904086061	0.884667823036589
Acetobacter senegalensis	0.36968067497935	0.053753366844379	0.701736745742905
Acetobacter sp. KACC 21233	0.0986799045499975	0.101786937790322	0.488318000244891
Acetobacter tropicalis	0.00878757066526616	0.148555954149709	0.441726234527819
Acetobacteraceae bacterium	0.146233922154261	0.0870641907296896	0.527771519047653
Acetobacterium sp. KB-1	0.0703253543598769	0.0580137243548354	0.457487424467747
Acetobacterium woodii	0.538830997903079	-0.0224907210042346	0.807883109345917
Acetohalobium arabaticum	0.272495237068952	-0.0415367711422938	0.640392612105386
Acetomicrobium mobile	0.4580322254529	0.0425027189505727	0.75406019613175
Acholeplasma axanthum	0.0455968938336	-0.101985814158472	0.441726234527819
Acholeplasma brassicae	0.347423042938391	0.0485972516181894	0.686057447396321
Acholeplasma hippikon	0.321377671615135	-0.0491761297643723	0.672015462316374
Acholeplasma laidlawii	0.479001162030819	0.0325076435560092	0.769520660109676
Acholeplasma oculi	0.621680042214095	0.0230805373188439	0.852107934556336
Acholeplasma palmae	0.499002194741379	-0.0345885957808548	0.779563984210154
Achromobacter denitrificans	0.312467994686695	0.0474640865865323	0.667586253120804
Achromobacter insolitus	0.507248632800551	0.0326874186312162	0.787230890125189
Achromobacter ruhlandii	0.950172496469423	-0.00337438370622185	0.986007978972564
Achromobacter sp. AONIH1	0.128806144417555	0.0793798942724653	0.50589712749292
Achromobacter sp. B7	0.427695886617393	0.0543461192306189	0.736867246689234
Achromobacter sp. MFA1 R4	0.115215947380477	0.0794716886485334	0.499310883903246
Achromobacter spanius	0.0268475385710065	0.108941270161121	0.441726234527819
Achromobacter xylosoxidans	0.510497696749903	0.0391679542180462	0.789380464149866
Acidaminococcus fermentans	0.202270909507979	0.0597052656363778	0.579042008244373
Acidaminococcus intestini	0.720870948093732	0.0289087167687173	0.899349209765423
Acidianus brierleyi	0.25312686921143	-0.0654989331788457	0.62004369285021
Acidianus manzaensis	0.320623745300463	-0.0511472362721496	0.672015462316374
Acidianus sulfidivorans	0.698700551085042	-0.0260788683899587	0.886796822930331
Acidibrevibacterium fodinaquatile	0.883690947142791	0.00862548217598831	0.963599975037071
Acidiferrobacter sp. SPIII_3	0.115620621935482	0.0876656866811775	0.499310883903246
Acidihalobacter ferrooxidans	0.0898365794687784	0.0833739470421477	0.482754428799804
Acidihalobacter prosperus	0.11753546555293	0.0728174011723839	0.499310883903246
Acidilobus saccharovorans	0.71902157578181	-0.023248098627979	0.898251723577276
Acidilobus sp. 7A	0.613653607812433	-0.0322481699544219	0.846887620631592
Acidimicrobium ferrooxidans	0.911392740031047	-0.00730127943834875	0.972787999630643
Acidiphilium cryptum	0.106263581959248	0.104521351785706	0.492999155700749
Acidiphilium multivorum	0.676753858614724	0.0307424472496569	0.880432947040005
Acidipropionibacterium acidipropionici	0.431028164070164	0.043827150130518	0.737693507815796
Acidipropionibacterium jensenii	0.229111975036264	0.0661050986393584	0.596972390436008
Acidipropionibacterium virtanenii	0.104786693297646	0.0911609927559195	0.489427126188142
Acidisarcina polymorpha	0.373311871738023	0.0441165347556493	0.703477267418982
Acidithiobacillus caldus	0.964466314616396	-0.0029957815384337	0.989630991984912
Acidithiobacillus ferrivorans	0.300126519824455	0.056958538657423	0.659415687305347
Acidithiobacillus ferrooxidans	0.163946557021136	0.0817770972369551	0.544308476132261
Acidithiobacillus thiooxidans	0.65393332038065	-0.0171496703850166	0.869854739036684
Acidobacterium capsulatum	0.000885285344082218	0.166426235908347	0.441726234527819
Acidothermus cellulolyticus	0.962131860423205	0.00286814572353739	0.989268524421759
Acidovorax avenae	0.0286734298224191	0.152090159149531	0.441726234527819
Acidovorax carolinensis	0.250605253600886	0.0666416045550132	0.618457615349412
Acidovorax cattleyae	0.744921920427807	-0.0155677116423192	0.91110477161939
Acidovorax citrulli	0.752140106336826	0.0203418795582744	0.914547081824563
Acidovorax ebreus	0.0613709163245824	0.119257154294416	0.44440313418584
Acidovorax sp. 1608163	0.0357724713486498	0.113844470259665	0.441726234527819
Acidovorax sp. HDW3	0.532255715347991	0.0426367718709851	0.803006858280167
Acidovorax sp. JS42	0.227573733385667	0.0826786741669571	0.595648392085752
Acidovorax sp. KKS102	0.022302011556517	0.136683315959243	0.441726234527819
Acidovorax sp. RAC01	0.0500684957813095	0.112936854233139	0.441726234527819
Acidovorax sp. T1	0.0496717758629989	0.123671615477789	0.441726234527819
Aciduliprofundum boonei	0.172364212226162	0.0719218794055628	0.549388205974365
Acinetobacter baumannii	0.83084979550477	0.00910217735268544	0.945188499032557
Acinetobacter baylyi	0.405709494899294	0.0413988507722823	0.722735055336628
Acinetobacter bereziniae	0.551345734016085	0.029450774064786	0.812812594612732
Acinetobacter calcoaceticus	0.873301992635273	-0.00877984414853535	0.961698531646621
Acinetobacter chinensis	0.757717190771077	0.0218531960188189	0.916638526554976
Acinetobacter cumulans	0.575631641751193	0.0343615298781968	0.827991890489941
Acinetobacter defluvii	0.291545686425129	0.0590457308891324	0.652602064096201
Acinetobacter dispersus	0.678854475153148	0.0199577051995949	0.880487120148779
Acinetobacter equi	0.182054074918627	-0.079254251506426	0.564967363706157
Acinetobacter guillouiae	0.969710805640576	0.0018143844270273	0.990343652006883
Acinetobacter gyllenbergii	0.494568732621593	0.0343087749896735	0.779146168447654
Acinetobacter haemolyticus	0.525268406135055	0.0298477527534634	0.798752886812213
Acinetobacter indicus	0.552148377227151	0.0280158201950245	0.812937928643312
Acinetobacter johnsonii	0.74870958412136	0.0157897804898081	0.911772100908527
Acinetobacter junii	0.166302483135466	-0.0746987227694338	0.546605086497291
Acinetobacter larvae	0.236593615865694	0.0598096067116138	0.60348187212634
Acinetobacter lwoffii	0.0149484364287263	0.0866869917109204	0.441726234527819
Acinetobacter nosocomialis	0.7623765058649	0.0126983961504778	0.919233494505248
Acinetobacter oleivorans	0.578254919744749	-0.027462627057475	0.829832389347099
Acinetobacter pittii	0.3001658310332	0.0473722693991373	0.659415687305347
Acinetobacter radioresistens	0.540135965447777	0.0317552738190855	0.808451032158685
Acinetobacter schindleri	0.251087773090271	0.0529042559812216	0.618457615349412
Acinetobacter soli	0.614725338670167	0.0268328348000422	0.847135900371848
Acinetobacter sp. 185	0.937997762443933	0.0043094226602156	0.981133314471852
Acinetobacter sp. 323-1	0.91049118592756	0.0050828215176519	0.972613878797881
Acinetobacter sp. ACNIH1	0.222809202928435	0.0726066560886587	0.592670405468661
Acinetobacter sp. ACNIH2	0.945671346329587	0.00338342118255973	0.984991142595212
Acinetobacter sp. LoGeW2-3	0.870898893103443	0.00664185349223695	0.961382350396509
Acinetobacter sp. NCu2D-2	0.731842710961821	-0.0166402331204465	0.904336897008545
Acinetobacter sp. TGL-Y2	0.869798473758123	-0.00904906094267155	0.961136034897591
Acinetobacter sp. TTH0-4	0.385231401785284	0.0396005844014753	0.710290249021623
Acinetobacter sp. WCHA45	0.270466870126026	0.0556930181807677	0.640025851525801
Acinetobacter sp. WCHA55	0.205748594042132	0.0648121088485615	0.580730351687389
Acinetobacter sp. WCHAc010034	0.104015616881053	0.0984810929519226	0.489427126188142
Acinetobacter sp. dk386	0.108009160810963	-0.0821079694691364	0.495077051326196
Acinetobacter tandoii	0.0611774843127521	-0.110261857291526	0.44440313418584
Acinetobacter towneri	0.189776792487915	0.0645861721635138	0.566030476091619
Acinetobacter ursingii	0.651994970951763	0.0233271792686323	0.869848307381157
Acinetobacter venetianus	0.214855918250947	0.0711155010236274	0.585864692078656
Acinetobacter wuhouensis	0.373698969160703	-0.0404673437570311	0.703477267418982
Actinoalloteichus hoggarensis	0.259014161827098	0.0782765280548427	0.627276998446628
Actinoalloteichus hymeniacidonis	0.0175482863355496	0.142224464860797	0.441726234527819
Actinobacillus delphinicola	0.890569394571577	0.00780751761417448	0.96554684727634
Actinobacillus equuli	0.155511397509271	-0.0756114930099967	0.538587980690222
Actinobacillus indolicus	0.0690801860691607	-0.0866122461226742	0.454375945766148
Actinobacillus pleuropneumoniae	0.12267720440626	0.0832977968358173	0.502091238652427
Actinobacillus porcitonsillarum	0.47319898654351	0.0418921293188698	0.765088672287054
Actinobacillus succinogenes	0.100985251413542	0.0829876441837005	0.488448274159159
Actinobacillus suis	0.914335012790503	-0.00645225632309519	0.974098907626915
Actinobacteria bacterium IMCC26077	0.00924603941222867	0.168998112782745	0.441726234527819
Actinobacteria bacterium IMCC26103	0.558205654471554	-0.0289306586842957	0.816240790927832
Actinobacteria bacterium IMCC26256	0.702643922852523	-0.0239271986723966	0.889173162034793
Actinobacteria bacterium YIM 96077	0.772459295823077	0.0115847257150832	0.924191350780743
Actinobaculum sp. 313	0.991897782788472	-0.0004801326799234	0.998205056128054
Actinomadura amylolytica	0.0335515725525294	0.124218027485481	0.441726234527819
Actinomadura sp. WMMA1423	0.0368865707311711	0.120170530130091	0.441726234527819
Actinomadura sp. WMMB499	0.0622243323236054	0.116543574879756	0.44440313418584
Actinomyces gaoshouyii	0.951983038697404	0.00356817921414274	0.986413446882955
Actinomyces hongkongensis	0.441080141881357	-0.0510498346776621	0.742660838708447
Actinomyces howellii	0.307799911179097	0.0543209597310547	0.665066622676513
Actinomyces israelii	0.431404879739667	0.036600868524566	0.737693507815796
Actinomyces naeslundii	0.435808629727792	-0.0536130285666251	0.741271246517709
Actinomyces oris	0.969623188476043	-0.00304761664966771	0.990343652006883
Actinomyces pacaensis	0.920068994551921	-0.00835306131121257	0.977117816823289
Actinomyces qiguomingii	0.673048961346771	0.0206166759117242	0.878928212939156
Actinomyces radicidentis	0.547580792125162	0.0324847818124324	0.811603307567475
Actinomyces slackii	0.695209863353828	0.0221655708034805	0.885623749832816
Actinomyces sp. 2129	0.421669852439449	0.0450754138586424	0.734365463993003
Actinomyces sp. 299	0.435631824664636	0.0440774653092461	0.741271246517709
Actinomyces sp. 432	0.456491281189347	0.0402809096065243	0.752340001769121
Actinomyces sp. Chiba101	0.933763278983939	-0.00533469298677567	0.979899972983553
Actinomyces sp. Z16	0.492828757874587	0.0457960663504372	0.779146168447654
Actinomyces sp. dk561	0.602359648917349	0.0277246212046918	0.840523452661166
Actinomyces sp. oral taxon 171	0.810435711700361	-0.0175992858692523	0.939199684243245
Actinomyces sp. oral taxon 414	0.468994956316431	-0.0541957891520905	0.761962574453879
Actinomyces sp. oral taxon 848	0.504273774964823	0.0290613052344501	0.784425872167502
Actinomyces sp. oral taxon 897	0.952393932234146	-0.00396910451990652	0.986513103701191
Actinomyces tangfeifanii	0.869837653497591	0.00786002330289537	0.961136034897591
Actinomyces viscosus	0.821250805374057	-0.0149526308224048	0.941788538330712
Actinoplanes derwentensis	0.0859306320110474	0.0848457394982313	0.478862639064919
Actinoplanes friuliensis	0.312244307259168	0.0522073553504916	0.667586253120804
Actinoplanes missouriensis	0.177411430829959	0.0823953309167837	0.557406858424484
Actinoplanes sp. N902-109	0.155598975835155	0.0755178814500045	0.538587980690222
Actinoplanes sp. OR16	0.203772160068899	0.0735188392235733	0.580207820524049
Actinoplanes teichomyceticus	0.11773036707628	0.104234813144306	0.499310883903246
Actinopolymorpha singaporensis	0.275543491820964	0.0656796729932114	0.642395439404748
Actinopolyspora erythraea	0.124976237228253	0.0896847844604522	0.504246116317162
Actinosynnema pretiosum	0.0147036644450821	0.16749459559974	0.441726234527819
Actinotignum schaalii	0.290641348286245	0.0893582298491925	0.652153659174384
Adlercreutzia equolifaciens	0.445065435250748	0.0928327955516957	0.745662394650299
Advenella kashmirensis	0.0135118021015876	0.141828211258559	0.441726234527819
Advenella mimigardefordensis	0.779463362438034	-0.0111905559775824	0.926091784615347
Aequorivita sp. H23M31	0.500312430420385	-0.0340237517926311	0.780667178067518
Aequorivita sublithincola	0.432046806707786	0.0360468493702794	0.738412100763185
Aeribacillus pallidus	0.561330110609647	-0.0217497590393954	0.817991340851116
Aerococcus christensenii	0.425268320418744	-0.0398331976262761	0.735734107970208
Aerococcus sanguinicola	0.121142365982322	0.0633073194664993	0.501976115160323
Aerococcus urinae	0.373944961320485	0.0308720235121126	0.703477267418982
