p-variable	slope	adjusted.p-variable
UNMAPPED	0.0482861502380788	441047.307994068	0.454508382656232
UNINTEGRATED	0.047448129112405	-426536.666502776	0.454508382656232
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	0.0698631037629695	-465.870736603041	0.47946452073358
7ALPHADEHYDROX-PWY: cholate degradation (bacteria, anaerobic)	0.147639177200972	15.9999966507843	0.493883033921222
ANAEROFRUCAT-PWY: homolactic fermentation	0.460403661768045	145.529328196434	0.718141596824797
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	0.2115222225661	-353.478184024503	0.534544531446113
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.694098726454276	30.9472008218019	0.864717070895125
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	0.653036061506785	93.6881206161916	0.844800619250841
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0.229980896470787	-452.050207164487	0.541172306719132
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.22309687187401	-398.438661497884	0.541172306719132
ARO-PWY: chorismate biosynthesis I	0.126700126256212	-563.094009619692	0.480525538350269
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	0.857995842623383	34.8226735200131	0.929257955798083
AST-PWY: L-arginine degradation II (AST pathway)	0.0732531194945546	24.2122074179483	0.47946452073358
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.116163899194495	64.1643440511916	0.480525538350269
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	0.703926992948836	-107.906340174591	0.864717070895125
CALVIN-PWY: Calvin-Benson-Bassham cycle	0.772996478481082	76.0488586782044	0.901755419198329
CENTFERM-PWY: pyruvate fermentation to butanoate	0.904472979601634	1.7452178917664	0.942392025720334
CITRULBIO-PWY: L-citrulline biosynthesis	0.353284849844832	-150.762024551654	0.616235706486424
COA-PWY-1: coenzyme A biosynthesis II (mammalian)	0.00225806035456477	-949.562721471859	0.155195200756937
COA-PWY: coenzyme A biosynthesis I	0.289730629591749	176.11728976661	0.568612926358034
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	0.102503576166757	342.000232823405	0.480525538350269
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.704402759982631	25.6243970634338	0.864717070895125
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.0941080595195953	-610.757728870391	0.480525538350269
CRNFORCAT-PWY: creatinine degradation I	0.566481595910401	14.023508265617	0.796004311494788
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.430811698954398	-122.556952090122	0.69184538846864
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0.480438055424923	76.0985541888002	0.74228818041955
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.154527820429339	462.438794252455	0.493883033921222
ECASYN-PWY: enterobacterial common antigen biosynthesis	0.246450136957419	24.0809050591715	0.548398942273605
ENTBACSYN-PWY: enterobactin biosynthesis	0.690270402503413	25.0176579383479	0.864717070895125
FAO-PWY: fatty acid &beta;-oxidation I	0.0543737022196106	58.5254969445902	0.454508382656232
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.301748577484478	69.9633748313972	0.568612926358034
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0.175457124078346	101.805201366916	0.516332968502796
FERMENTATION-PWY: mixed acid fermentation	0.0704593385383373	82.0313305666009	0.47946452073358
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0.575042600160678	26.9674743142605	0.801741007407723
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.235274107224886	44.1242445703306	0.541172306719132
FUCCAT-PWY: fucose degradation	0.470954744609728	32.1809742500139	0.731101174965578
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.046627561482722	308.672361248759	0.454508382656232
GALACTARDEG-PWY: D-galactarate degradation I	0.111666061565352	33.7577440351679	0.480525538350269
GALACTUROCAT-PWY: D-galacturonate degradation I	0.0151018789684209	395.127661646432	0.272331046502378
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.107445572429052	307.53771717079	0.480525538350269
GLUCARDEG-PWY: D-glucarate degradation I	0.231798305897823	30.5122869016839	0.541172306719132
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.111666061565352	33.7577440351679	0.480525538350269
GLUCONEO-PWY: gluconeogenesis I	0.790134294476654	20.6775530412358	0.906138134621041
