p-variable	slope	adjusted.p-variable
Acaryochloridaceae	0.782001501705997	-5.36859510921456e-06	0.96005149053734
Acetobacteraceae	0.507292056915326	1.06229916748217e-05	0.953186191891546
Acholeplasmataceae	0.382918114909045	1.6690584288021e-05	0.953186191891546
Acidaminococcaceae	0.763995031688748	1.76849100138213e-05	0.96005149053734
Acidiferrobacteraceae	0.748412250685803	5.03732534454311e-06	0.955741083507916
Acidilobaceae	0.0821552083164932	4.10481125911889e-05	0.953186191891546
Acidimicrobiaceae	0.803796636174493	7.31281032087747e-06	0.96005149053734
Acidithiobacillaceae	0.452627724992309	1.4070018278571e-05	0.953186191891546
Acidobacteriaceae	0.567273554805181	1.03788939162026e-05	0.953186191891546
Acidothermaceae	0.755936823099541	-4.23422908284218e-06	0.96005149053734
Actinomycetaceae	0.373235197267929	1.6526481471358e-05	0.953186191891546
Actinopolysporaceae	0.893795033910374	2.48700464019227e-06	0.973355412330035
Aerococcaceae	0.137333466291368	2.01063173518321e-05	0.953186191891546
Aeromonadaceae	0.801586879081745	3.92816703104909e-06	0.96005149053734
Akkermansiaceae	0.673406104312513	2.37258814987715e-05	0.955578005079321
Alcaligenaceae	0.416511390018976	1.32657898563625e-05	0.953186191891546
Alcanivoracaceae	0.273991748350317	1.70760634988823e-05	0.953186191891546
Alicyclobacillaceae	0.627618015265037	8.05852577206787e-06	0.953186191891546
Alteromonadaceae	0.806997149540187	3.4311130862526e-06	0.96005149053734
Amoebophilaceae	0.93126821605058	-1.47381414655883e-06	0.982250082369284
Anaerohalosphaeraceae	0.299452195731538	1.96989960755301e-05	0.953186191891546
Anaerolineaceae	0.734873675822176	5.12708577508938e-06	0.955578005079321
Anaeromyxobacteraceae	0.80492007987157	5.10353385787586e-06	0.96005149053734
Anaplasmataceae	0.461859690720729	1.25574550415198e-05	0.953186191891546
Aphanizomenonaceae	0.522462491322666	9.72281599923158e-06	0.953186191891546
Aphanothecaceae	0.253092437153377	1.51895814398935e-05	0.953186191891546
Aquificaceae	0.745313160550012	5.96645484967619e-06	0.955578005079321
Archaeoglobaceae	0.428759497944292	1.20588094591529e-05	0.953186191891546
Archangiaceae	0.446743260620361	1.47738462212817e-05	0.953186191891546
Ardenticatenaceae	0.379396626982923	1.68071362110596e-05	0.953186191891546
Aspergillaceae	0.21534230661501	1.73687780844433e-05	0.953186191891546
Atopobiaceae	0.65572657696205	9.99200734349785e-06	0.953186191891546
Aurantimonadaceae	0.413889648749817	1.39062518750799e-05	0.953186191891546
Azonexaceae	0.863016996151947	3.03432939483279e-06	0.969208517681826
Bacillaceae	0.478164392286008	8.77529643095927e-06	0.953186191891546
Bacteriovoracaceae	0.236794221837295	2.09606987586722e-05	0.953186191891546
Bacteroidaceae	0.852888609740029	6.7503038940081e-06	0.969208517681826
Baekduiaceae	0.646109448679452	1.10097780632854e-05	0.953186191891546
Barnesiellaceae	0.939303127758568	2.11360078204489e-06	0.982250082369284
Bartonellaceae	0.300839456498772	1.37263581063656e-05	0.953186191891546
Bdellovibrionaceae	0.465637662274227	9.70308294720269e-06	0.953186191891546
Beijerinckiaceae	0.452542507711668	1.42031145979674e-05	0.953186191891546
Bernardetiaceae	0.366719028947012	1.86536650327644e-05	0.953186191891546
