p-variable	slope	adjusted.p-variable
Acholeplasmatales	0.927590885470076	0.00352115601597665	0.967184294548204
Acidaminococcales	0.0135167197703501	0.296263850141578	0.573807579349378
Acidiferrobacterales	0.0599518799142809	0.0800580332707819	0.573807579349378
Acidilobales	0.322203261942068	-0.0519220965505585	0.699849572561472
Acidimicrobiales	0.23967838290823	0.0668596503709994	0.640114183033011
Acidithiobacillales	0.778184516052431	0.0122349636330995	0.956411558060769
Acidobacteriales	0.185789830286418	0.0531335541824804	0.594921222537972
Acidothermales	0.962225434567671	0.0028608159336919	0.976188298776822
Actinomycetales	0.806255415951157	-0.0149633390535436	0.956411558060769
Actinopolysporales	0.124950685352435	0.0896779284832614	0.573807579349378
Aeromonadales	0.411863731688067	0.0338255385068691	0.762244380441265
Alteromonadales	0.686963100314094	0.0122300641729434	0.924288464492533
Anaerolineales	0.0635219006349707	0.0756818293191703	0.573807579349378
Aquificales	0.781901982615638	0.00994062204710902	0.956411558060769
Archaeoglobales	0.578145332191457	-0.0216857227736474	0.86096663897997
Ardenticatenales	0.233633001149648	0.0909170831828992	0.634525991758703
Bacillales	0.991721299355418	0.000319648181516915	0.995888195571197
Bacteriovoracales	0.802315948825401	-0.0104163139302824	0.956411558060769
Bacteroidales	0.0173408291505488	0.181516348209429	0.573807579349378
Bacteroidetes Order II. Incertae sedis	0.190973160384396	0.0654013929457467	0.594921222537972
Bdellovibrionales	0.325982661085472	0.0387362963423466	0.699849572561472
Bifidobacteriales	0.0321508066797881	-0.223032802991775	0.573807579349378
Brachyspirales	0.558894028937749	-0.0241004302103494	0.86096663897997
Bradymonadales	0.146013182028276	0.0721065922858824	0.573807579349378
Bryobacterales	0.421882102961956	0.0359899813080963	0.762244380441265
Bunyavirales	0.472087705217316	-0.04497338058118	0.794053578792416
Burkholderiales	0.117810118603972	0.064852096278159	0.573807579349378
Caldilineales	0.475103187310944	0.0402001872839158	0.794053578792416
Calditrichales	0.248641630514962	0.0559529714407052	0.640114183033011
Campylobacterales	0.787458933789988	-0.0132041065655964	0.956411558060769
Candidatus Brocadiales	0.950303174819701	-0.00258729851017676	0.974774501209908
Candidatus Nanopelagicales	0.718315447049496	0.0148803932230148	0.943282372773789
Cardiobacteriales	0.119459601320066	0.0680880479528877	0.573807579349378
Catenulisporales	0.0793833921701372	0.114913669093898	0.573807579349378
Caulobacterales	0.0810224717374028	0.0746721214885605	0.573807579349378
Cellvibrionales	0.368898721389474	0.0314757262756564	0.727018292648808
Chitinophagales	0.851978361731389	-0.00534945912999824	0.956411558060769
Chlamydiales	0.269802717081513	-0.0449295156005803	0.647517976099758
Chlorobiales	0.280647493917144	0.0397366547099335	0.657595598492131
Chloroflexales	0.250569139662251	0.0493495170283162	0.640114183033011
Chromatiales	0.219255260963446	0.052572386967559	0.631349486388718
Chroococcales	0.570478432760153	-0.0207757356902683	0.86096663897997
Chroococcidiopsidales	0.969757798028949	0.00197443852779996	0.977941408138898
Chrysiogenales	0.357874763386212	0.0445210359146894	0.71875687772525
Chthonomonadales	0.191669180482945	0.0576122648901326	0.594921222537972
Clostridiales	0.934809924856214	-0.00183435897863091	0.967184294548204
Coprothermobacterales	0.0520412800974065	0.115712500231516	0.573807579349378
Coriobacteriales	0.785652624130963	-0.0288678998645338	0.956411558060769
Corynebacteriales	0.469507962152838	0.0338495580123496	0.794053578792416
Cytophagales	0.39011889525317	0.0280218289194516	0.73998742829768
Deferribacterales	0.837318705516591	0.00790865994883711	0.956411558060769
Dehalococcoidales	0.431874900676569	0.0368170224128851	0.762244380441265
Deinococcales	0.112311373902466	0.0780781237999238	0.573807579349378
Desulfarculales	0.233075927013873	0.0694100334669302	0.634525991758703
Desulfobacterales	0.292354006711337	0.0419521080890837	0.678060779638404
Desulfovibrionales	0.332823375194402	0.0602871255736536	0.699849572561472
Desulfurellales	0.155667441231337	-0.0649910771905146	0.573807579349378
Desulfurobacteriales	0.829739843775484	-0.00970810660267884	0.956411558060769
