p-variable	slope	adjusted.p-variable
Acholeplasmatales	0.474962582792897	0.017304207530423	0.717181135523541
Acidaminococcales	0.00622309469304542	0.205239824018186	0.501914901563408
Acidiferrobacterales	0.0743486593120981	0.0436336559438158	0.501914901563408
Acidilobales	0.454484610664356	0.0240676684673252	0.717181135523541
Acidimicrobiales	0.228110048520388	0.038494716393118	0.58393181926877
Acidithiobacillales	0.432874969705964	0.0203961414198971	0.717181135523541
Acidobacteriales	0.145349203548293	0.0355098127228271	0.501914901563408
Acidothermales	0.788423428862578	-0.00848168734401736	0.897342246160635
Actinomycetales	0.666321793262489	0.0142498725397836	0.825134241397589
Actinopolysporales	0.147004364474638	0.0465869801566947	0.501914901563408
Aeromonadales	0.309800097790165	0.0236605876923076	0.612372915527557
Alteromonadales	0.541892662522599	0.0110471037566992	0.768318507675074
Anaerolineales	0.101673954254954	0.0383818799192723	0.501914901563408
Aquificales	0.787361914015557	0.00612169147920547	0.897342246160635
Archaeoglobales	0.398508311020545	0.0197885432155974	0.688240156154279
Ardenticatenales	0.0978450500340443	0.0666125529021362	0.501914901563408
Bacillales	0.545413392239492	0.0108879502301847	0.768318507675074
Bacteriovoracales	0.910125502730603	-0.00269545709133914	0.954035066458834
Bacteroidales	0.263788543174321	0.0520229154826105	0.589629905102513
Bacteroidetes Order II. Incertae sedis	0.133958828662782	0.0422199362621966	0.501914901563408
Bdellovibrionales	0.241879707563214	0.0254039531996167	0.58393181926877
Bifidobacteriales	0.218039902931665	-0.0771633866539228	0.58393181926877
Brachyspirales	0.833793733975952	-0.00525190332486193	0.914113313854369
Bradymonadales	0.36921600894524	0.0252694918350481	0.65852706073069
Bryobacterales	0.300142105586121	0.0281138311979313	0.611528763966743
Bunyavirales	0.26396686249073	-0.0387977774655288	0.589629905102513
Burkholderiales	0.0715249672502941	0.043646600172271	0.501914901563408
Caldilineales	0.468828517195382	0.0223175575097322	0.717181135523541
Calditrichales	0.453240809066759	0.0200716311180332	0.717181135523541
Campylobacterales	0.615736998282472	0.0140603566928233	0.813552424854684
Candidatus Brocadiales	0.696830370951168	0.0100059204766448	0.841123528572369
Candidatus Nanopelagicales	0.644322735896418	0.0106838366851351	0.822452979606126
Cardiobacteriales	0.0739566224750812	0.0457277566354154	0.501914901563408
Catenulisporales	0.0501831072576465	0.068764145890595	0.501914901563408
Caulobacterales	0.059543762704637	0.0476864831745983	0.501914901563408
Cellvibrionales	0.333357680283755	0.0204288630300157	0.634717679621869
Chitinophagales	0.89487279352636	0.00232794461721545	0.950553767345778
Chlamydiales	0.239010279173586	-0.0260397465536808	0.58393181926877
Chlorobiales	0.349399551410394	0.0204318197269318	0.643063858911659
Chloroflexales	0.1555157909714	0.0354186611494902	0.521270199537546
Chromatiales	0.0982767609438671	0.0407015025787196	0.501914901563408
Chroococcales	0.997469714917362	-6.41860026725914e-05	0.997469714917362
Chroococcidiopsidales	0.647620550077526	-0.0141052050604306	0.822452979606126
Chrysiogenales	0.138532553355823	0.0410969721048449	0.501914901563408
Chthonomonadales	0.376149802212939	0.0239339728150888	0.665924464658462
Clostridiales	0.356920653102176	0.0119140926155774	0.65057531905873
Coprothermobacterales	0.00851848934095679	0.0940090442190803	0.501914901563408
Coriobacteriales	0.938792491022382	0.00469377840763241	0.971304785083763
Corynebacteriales	0.342080805159971	0.0250301788337086	0.638729003384632
Cytophagales	0.336824170912692	0.0187705371646217	0.634717679621869
Deferribacterales	0.772806040755101	0.00633645761626119	0.897342246160635
Dehalococcoidales	0.725149748542092	-0.0101047602073359	0.857974207433465
Deinococcales	0.102765505849182	0.0462488792831249	0.501914901563408
Desulfarculales	0.261864752412285	0.0372191666726255	0.589629905102513
Desulfobacterales	0.185278066433059	0.0306515898234559	0.558191184530322
Desulfovibrionales	0.224370796186373	0.0538634207215658	0.58393181926877
Desulfurellales	0.619525277504404	-0.0128380680070167	0.813552424854684
Desulfurobacteriales	0.56072714911032	0.0149390628528855	0.779541741913485
Desulfurococcales	0.965198587886633	-0.00105475085945498	0.972332194972478
Desulfuromonadales	0.172401766606899	0.034846968450317	0.542158187092748
Dictyoglomales	0.830182558975131	0.00554916548892434	0.914113313854369
Eggerthellales	0.482223795665203	-0.0363550658770878	0.717181135523541
Egibacterales	0.157035373919261	0.0444594141738245	0.521270199537546
Egicoccales	0.0921338703133888	0.0570926102928973	0.501914901563408
Elusimicrobiales	0.607448137881684	-0.0140915411908405	0.813552424854684
Emcibacterales	0.112521147361815	0.0462495499684688	0.501914901563408
Endomicrobiales	0.526115047502768	0.0167736381692133	0.757478893693745
Enterobacterales	0.209317758990784	0.0438019095792917	0.58393181926877
Entomoplasmatales	0.691050825765378	-0.0107987090750931	0.838381458669672
Erysipelotrichales	0.0939105491075415	0.0440144525948757	0.501914901563408
Eurotiales	0.0852133162235338	0.0317631249168007	0.501914901563408
Euzebyales	0.0524616941083953	0.0709915987035948	0.501914901563408
Fibrobacterales	0.0968239349861572	0.0465631963572802	0.501914901563408
Fimbriimonadales	0.274605688087051	0.0288266620251322	0.596643267752774
Flavobacteriales	0.958011893290807	0.000944265498610389	0.972332194972478
Frankiales	0.330595417108964	0.0265777568477907	0.634717679621869
Fusobacteriales	0.493138258415528	-0.0191909524509037	0.723067753136879
Gemmatales	0.140295309529985	0.0410701239885161	0.501914901563408
Gemmatimonadales	0.0991763169545197	0.0470077626721972	0.501914901563408
Geodermatophilales	0.145129363492609	0.0526506577033845	0.501914901563408
Gloeobacterales	0.10039603674605	0.0477781183772233	0.501914901563408
Gloeoemargaritales	0.0481923810756448	0.0558789810064304	0.501914901563408
