p-variable	slope	adjusted.p-variable
Acholeplasmatales	0.977472341142331	0.0284685440535342	0.985721052881929
Acidaminococcales	0.0115799494317409	7.86639348456497	0.0564817941670629
Acidiferrobacterales	0.0128632386045433	2.7105397966202	0.0568662393400322
Acidilobales	0.675821332991946	-0.573498764916262	0.795671421601355
Acidimicrobiales	0.0393036422338153	2.99627143816695	0.1086803349417
Acidithiobacillales	0.192371591371068	1.45855237033651	0.338064781894745
Acidobacteriales	0.0390694201448581	2.12317323613459	0.1086803349417
Acidothermales	0.148747104146413	2.24043874028281	0.284404463127941
Actinomycetales	0.538502120458139	0.974443816519929	0.675473507541254
Actinopolysporales	0.00570046781035752	4.07152413100436	0.0439593417108434
Aeromonadales	0.0496303324717383	2.06475243841734	0.131796105119394
Alteromonadales	0.743424628298891	0.25855050068035	0.842738110394107
Anaerolineales	0.0113905759844923	2.63764688173354	0.0564817941670629
Aquificales	0.951114877327872	0.0573012287423981	0.97560710592859
Archaeoglobales	0.651908507470732	-0.458004387713427	0.775154891967686
Ardenticatenales	0.00675460750944624	5.18972919904613	0.0448430887432681
Bacillales	0.893190678684993	-0.107607730754238	0.948766987580948
Bacteriovoracales	0.436360121505063	-0.839773271078105	0.595943251655485
Bacteroidales	0.000602686075475691	6.56540701058311	0.0232779521073887
Bacteroidetes Order II. Incertae sedis	0.00643756050158794	3.4245520638717	0.0439593417108434
Bdellovibrionales	0.372260055027984	0.916463688578947	0.532755408093941
Bifidobacteriales	0.0405589850700376	-5.56026177362375	0.110154516269761
Brachyspirales	0.578726798423421	-0.595802932710163	0.716661683021749
Bradymonadales	0.00248316457326719	3.7417384710596	0.0296738166505429
Bryobacterales	0.25393229599432	1.32473376449695	0.40432847435812
Bunyavirales	0.146349352435898	-2.34059680599597	0.284404463127941
Burkholderiales	0.00991106438135234	2.71213878770533	0.0547774316056989
Caldilineales	0.213957694179507	1.8084400537414	0.360111893724663
Calditrichales	0.21571360648871	1.56030080924122	0.360528335320291
Campylobacterales	0.787868013641074	-0.342869942355131	0.863763556239526
Candidatus Brocadiales	0.41186649736611	0.882666059389754	0.573537740419266
Candidatus Nanopelagicales	0.973692324547949	-0.0354241466232745	0.985721052881929
Cardiobacteriales	0.0101684309615498	2.85080953338539	0.0547774316056989
Catenulisporales	0.00247296380466431	4.97262468811595	0.0296738166505429
Caulobacterales	0.00767754312634948	2.89640417043587	0.0468943725339736
Cellvibrionales	0.0690297708711421	1.63196015489629	0.16498115238203
Chitinophagales	0.807720946018313	0.181502971944234	0.86957345089359
Chlamydiales	0.302496123622859	-1.09330583203583	0.457573250290274
Chlorobiales	0.119083873230948	1.4820751644339	0.237175380851638
Chloroflexales	0.0900591157177947	1.87632383663464	0.20305781751465
Chromatiales	0.0264526208988259	2.42022278127534	0.0866051560934164
Chroococcales	0.760142784617854	-0.291283224619405	0.856953422281449
Chroococcidiopsidales	0.421970964489843	-1.08376787383711	0.58295410701198
Chrysiogenales	0.0733429970389621	2.22360893454914	0.17355422071596
Chthonomonadales	0.0264175096338378	2.49907441003812	0.0866051560934164
Clostridiales	0.744007285745425	-0.190422699757326	0.842738110394107
Coprothermobacterales	0.213863574900626	1.95266680327175	0.360111893724663
Coriobacteriales	0.277088603642422	2.98127935888305	0.424513950452172
Corynebacteriales	0.0983472185880375	1.98555379403516	0.211756623806675
Cytophagales	0.202677995865486	1.07490115478538	0.35101478994095
Deferribacterales	0.71348481276481	0.367764131585635	0.827780923547522
Dehalococcoidales	0.180198744051141	1.62148248405924	0.326268938092596
Deinococcales	0.00606682665662982	3.40580394065278	0.0439593417108434
Desulfarculales	0.000767499137462956	4.80021123284014	0.0232779521073887
Desulfobacterales	0.025011968206949	2.26838956495874	0.0841952169219832
Desulfovibrionales	0.0352723397453026	3.33767315672653	0.105376114989091
Desulfurellales	0.728869605287732	-0.417676536132812	0.837499209921962
Desulfurobacteriales	0.626788098154424	-0.57049659709526	0.756577552822764
Desulfurococcales	0.343041513401966	1.0181568589772	0.502987249712085
Desulfuromonadales	0.0305769211926775	2.46157572382476	0.0936908226288451
Dictyoglomales	0.793073611115489	-0.319162643557011	0.864816816562804
Eggerthellales	0.0620678921086264	4.29383822070193	0.154523189728768
Egibacterales	0.25641661712583	1.66190620931896	0.40432847435812
Egicoccales	0.000936644514334412	4.93593103314384	0.0232779521073887
Elusimicrobiales	0.412755193941898	0.96194538529529	0.573537740419266
Emcibacterales	0.0603737217826621	2.52921829969116	0.15188757374796
Endomicrobiales	0.605847503869533	0.604985516577486	0.742551556024709
Enterobacterales	0.314813617643186	1.46011403197874	0.473210406394474
Entomoplasmatales	0.354105810698453	-1.0789928556421	0.516044443639818
Erysipelotrichales	0.156403110032617	1.57340208822547	0.294333411793666
Eurotiales	0.481624827194323	0.536019608625477	0.629007287975099
Euzebyales	0.000360458775168138	5.72555740995128	0.0232779521073887
Fibrobacterales	0.23384468339221	1.42517036660175	0.383659981618645
Fimbriimonadales	0.0297691585254488	2.68040100092507	0.093094448194421
Flavobacteriales	0.475202250817063	-0.569651344181699	0.62402932936966
Frankiales	0.075579842204948	2.17881237823001	0.177093943990025
Fusobacteriales	0.10050973919573	-2.16270890685472	0.212881727142914
Gemmatales	0.0162994200251972	3.03606691030308	0.0628092980322277
Gemmatimonadales	0.00428158629358364	3.57022171983567	0.0426374635069371
