p-variable	slope	adjusted.p-variable
Acholeplasmatales	0.418080501033608	0.263974620215128	0.71344201573229
Acidaminococcales	0.0179422371988189	2.25923041243432	0.71344201573229
Acidiferrobacterales	0.495939668937053	0.181471842930799	0.717618970169814
Acidilobales	0.0701356354310676	0.716276188822957	0.71344201573229
Acidimicrobiales	0.39148894360213	0.285282524360923	0.71344201573229
Acidithiobacillales	0.235229636795344	0.375713050238523	0.71344201573229
Acidobacteriales	0.368154973933825	0.276763683656813	0.71344201573229
Acidothermales	0.807729584823296	-0.0564619514904051	0.897894747780315
Actinomycetales	0.858504273012349	0.0567267514380931	0.92842769796358
Actinopolysporales	0.965808930227825	-0.013597345894581	0.986445873181411
Aeromonadales	0.425379062979494	0.208377273188147	0.71344201573229
Alteromonadales	0.510211686088209	0.148909042928057	0.721541970266757
Anaerolineales	0.539312848530303	0.157851567892013	0.736794677537081
Aquificales	0.54466369979921	0.168976860367814	0.736794677537081
Archaeoglobales	0.483588311918958	0.181980666401737	0.71344201573229
Ardenticatenales	0.343458088219495	0.308051373729198	0.71344201573229
Bacillales	0.412448250544835	0.177264434803535	0.71344201573229
Bacteriovoracales	0.928142011154598	-0.0246448911584805	0.967915178780601
Bacteroidales	0.902644984258875	-0.0706122160753169	0.950361899726305
Bacteroidetes Order II. Incertae sedis	0.252698455422608	0.342595187922744	0.71344201573229
Bdellovibrionales	0.278070207589752	0.244166981970899	0.71344201573229
Bifidobacteriales	0.0595292302292423	-1.23508262568044	0.71344201573229
Brachyspirales	0.446268505513574	0.241274568776358	0.71344201573229
Bradymonadales	0.959551231501339	0.0151140337339718	0.986445873181411
Bryobacterales	0.384223676602643	0.295948382593014	0.71344201573229
Bunyavirales	0.983910589130325	0.00768696727224688	0.997575549051411
Burkholderiales	0.302038193735017	0.289260552882242	0.71344201573229
Caldilineales	0.449314596545296	0.226093686468876	0.71344201573229
Calditrichales	0.844618921379581	0.055210845758832	0.917563282771453
Campylobacterales	0.672344870050099	0.136889337144718	0.813148014952423
Candidatus Brocadiales	0.751690173674849	0.100465600465745	0.855495007182328
Candidatus Nanopelagicales	0.242218196496153	0.293105702257804	0.71344201573229
Cardiobacteriales	0.226205293598517	0.360540035788071	0.71344201573229
Catenulisporales	0.303687370295292	0.327482798218613	0.71344201573229
Caulobacterales	0.331147602657372	0.297641081149777	0.71344201573229
Cellvibrionales	0.442256520428178	0.203824792273792	0.71344201573229
Chitinophagales	0.425215842133157	0.182566766090436	0.71344201573229
Chlamydiales	0.628856756281954	-0.105169310286859	0.782795649746807
Chlorobiales	0.565640554378951	0.144069212255023	0.744978068557143
Chloroflexales	0.303593151421292	0.300854809606441	0.71344201573229
Chromatiales	0.25454744434577	0.320587833694442	0.71344201573229
Chroococcales	0.577512749708623	0.118777831597764	0.746084038812761
Chroococcidiopsidales	0.784747430471108	-0.104826220277417	0.880538196631901
Chrysiogenales	0.281148433173649	0.331151711519094	0.71344201573229
Chthonomonadales	0.540390309822314	0.214468105078573	0.736794677537081
Clostridiales	0.388427174970357	0.126462247749636	0.71344201573229
Coprothermobacterales	0.222932126864857	0.509920202182749	0.71344201573229
Coriobacteriales	0.820409102756588	0.162428702500364	0.907767479439002
Corynebacteriales	0.459265046246645	0.216339938327631	0.71344201573229
Cytophagales	0.351557207443179	0.225157616419425	0.71344201573229
Deferribacterales	0.895179099646769	0.0325344697046166	0.948709150621085
Dehalococcoidales	0.99818149373213	-0.000827344207697824	0.99818149373213
Deinococcales	0.433847370300069	0.252263429944893	0.71344201573229
Desulfarculales	0.733766192353526	0.125117110234913	0.84312557679083
Desulfobacterales	0.386153098836107	0.230896447208195	0.71344201573229
Desulfovibrionales	0.771859784824574	0.173822448508187	0.870162681948458
Desulfurellales	0.349626717243909	0.247097181418628	0.71344201573229
Desulfurobacteriales	0.412484747346614	0.238077787598733	0.71344201573229
Desulfurococcales	0.625187066014908	0.129170849904722	0.782795649746807
Desulfuromonadales	0.316677478027875	0.285606420855729	0.71344201573229
Dictyoglomales	0.36785472450853	0.241878098971669	0.71344201573229
Eggerthellales	0.288189948260953	-0.596079471342145	0.71344201573229
Egibacterales	0.266812699696162	0.357973730214134	0.71344201573229
Egicoccales	0.555997849342126	0.207519907082822	0.744978068557143
Elusimicrobiales	0.499154217999612	-0.203316352100565	0.717618970169814
Emcibacterales	0.368494937360387	0.276478776261871	0.71344201573229
Endomicrobiales	0.745803090760432	0.099905189599581	0.852856165989202
Enterobacterales	0.0639637656117569	0.803830547080784	0.71344201573229
Entomoplasmatales	0.67872539789514	0.143051346728277	0.813148014952423
Erysipelotrichales	0.0788499828550644	0.57592729311503	0.71344201573229
Eurotiales	0.249091441046601	0.282353317464257	0.71344201573229
Euzebyales	0.342550984598873	0.365183984071991	0.71344201573229
Fibrobacterales	0.268300784072199	0.40152902145657	0.71344201573229
Fimbriimonadales	0.676467738911081	0.10600312303473	0.813148014952423
Flavobacteriales	0.279530028161877	0.232120564501834	0.71344201573229
Frankiales	0.431657959125268	0.245454664147497	0.71344201573229
Fusobacteriales	0.47964817132001	0.190828540813724	0.71344201573229
Gemmatales	0.349616192550173	0.276012657150101	0.71344201573229
Gemmatimonadales	0.285207991732167	0.336903506252194	0.71344201573229
Geodermatophilales	0.501432502168866	0.220375529560434	0.717618970169814
Gloeobacterales	0.336881660399413	0.325134841988047	0.71344201573229
Gloeoemargaritales	0.401373348037791	0.24468101606173	0.71344201573229
Glomerellales	0.281748716675153	0.276532287154799	0.71344201573229
Glycomycetales	0.26113154655711	0.409233902168764	0.71344201573229
Halanaerobiales	0.985053680234866	0.00433409419669845	0.997575549051411
Halobacteriales	0.299788547623445	0.310949167867231	0.71344201573229
Haloferacales	0.326829232259122	0.2814917845834	0.71344201573229
Helotiales	0.248051013491175	0.274847680770777	0.71344201573229
Holosporales	0.182563706514946	0.479729420899973	0.71344201573229
Hydrogenophilales	0.992499303233217	-0.00345379376468192	0.99818149373213
