p-variable	slope	adjusted.p-variable
Acidobacteria	0.221910526711825	0.00178901770071817	0.523169823098261
Actinobacteria	0.0366225272724149	-0.00321381206539469	0.480527275971278
Aquificae	0.320019927587573	0.00131280875487243	0.525835799847303
Armatimonadetes	0.810351246803717	0.000278931651518045	0.810351246803717
Ascomycota	0.172020785286732	0.00150540934316324	0.516062355860195
Bacteroidetes	0.627466627156384	-0.00117616946626413	0.723999954411212
Balneolaeota	0.751292428781558	0.000465293722087765	0.801350258253849
Basidiomycota	0.0533919195523642	0.00204302701768594	0.480527275971278
Calditrichaeota	0.529949554510386	0.000851387155289631	0.681363712941925
Candidatus Bipolaricaulota	0.371601390882	0.00149004961785128	0.557402086323
Candidatus Cloacimonetes	0.151489072821827	0.0023986884426179	0.490022208372273
Candidatus Gracilibacteria	0.301530110028062	0.00221513590627794	0.525835799847303
Candidatus Saccharibacteria	0.560249330431384	0.000919096620064641	0.70031166303923
Chlamydiae	0.765734691220345	0.000308203788949269	0.801350258253849
Chlorobi	0.416090828325962	0.000981565751950743	0.596691844645206
Chloroflexi	0.597123079139733	0.000708447351098867	0.707873628269385
Chrysiogenetes	0.146634277791319	0.00213478912467401	0.490022208372273
Coprothermobacterota	0.100136662326121	0.0032847217727575	0.490022208372273
Crenarchaeota	0.141956102421723	0.00168296262078966	0.490022208372273
Cyanobacteria	0.238459167692159	0.00132665845644588	0.523169823098261
Deferribacteres	0.597759952760814	0.000627476456970699	0.707873628269385
Deinococcus-Thermus	0.290170030436209	0.0015739519560769	0.525835799847303
Dictyoglomi	0.152451353715818	0.00183485410836922	0.490022208372273
Elusimicrobia	0.445902528748412	0.000979973146896029	0.608048902838743
Euryarchaeota	0.724645128570938	0.000900553694233977	0.795342214285176
Fibrobacteres	0.198856425372886	0.00224115855288655	0.523169823098261
Firmicutes	0.11484559282209	0.00101459401884096	0.490022208372273
Fusobacteria	0.244145917445855	0.00150613801539046	0.523169823098261
Gemmatimonadetes	0.220424424043549	0.00185884657469719	0.523169823098261
Ignavibacteriae	0.198406387937804	0.0017651205287498	0.523169823098261
Kiritimatiellaeota	0.705089676501292	0.000511351452610157	0.793225886063953
Lentisphaerae	0.03337441662295	0.0036055739398085	0.480527275971278
Microsporidia	0.0976435992002006	0.0023097470218707	0.490022208372273
Negarnaviricota	0.794452135393596	0.000400449485008875	0.810351246803717
Nitrospirae	0.477193306145477	0.000780248040015305	0.631579375780779
Planctomycetes	0.279131173828773	0.00137184585864461	0.525835799847303
Proteobacteria	0.0479106928739334	0.00279491008797652	0.480527275971278
Spirochaetes	0.281472007311358	0.00119156098673149	0.525835799847303
Synergistetes	0.0300101622733169	0.00437708591976959	0.480527275971278
Tenericutes	0.424314200636591	0.00110741670004077	0.596691844645206
Thaumarchaeota	0.108964308710294	0.0016976193536715	0.490022208372273
Thermodesulfobacteria	0.327186719904988	0.00112815705630202	0.525835799847303
Thermotogae	0.13910104007527	0.00174188622613841	0.490022208372273
Verrucomicrobia	0.344718013936521	0.00379679464546823	0.534907263004946
candidate division Zixibacteria	0.309175330854608	0.00174484608688872	0.525835799847303
